ID,Type,Price,Quantity,Timestamp
5942,V,95.88,620,2026-06-24 01:37:23
5943,C,78.57,130,2026-06-24 01:37:24
5944,V,30.93,650,2026-06-24 01:37:26
5945,V,72.8,340,2026-06-24 01:37:27
5946,V,93.23,400,2026-06-24 01:37:32
5947,C,55.17,800,2026-06-24 01:37:34
5948,V,52.83,10,2026-06-24 01:37:39
5949,C,71.69,260,2026-06-24 01:37:40
5950,C,60.9,740,2026-06-24 01:37:41
5951,V,52.41,690,2026-06-24 01:37:43
5952,V,96.83,500,2026-06-24 01:37:45
5953,V,14.21,450,2026-06-24 01:37:47
5954,C,38.98,830,2026-06-24 01:37:50
5955,C,33.56,480,2026-06-24 01:37:52
5956,V,43.2,940,2026-06-24 01:37:54
5957,V,14.13,940,2026-06-24 01:37:57
5958,C,51.97,540,2026-06-24 01:38:02
5959,V,19.23,730,2026-06-24 01:38:07
5960,C,27.49,220,2026-06-24 01:38:09
5961,C,30.64,150,2026-06-24 01:38:12
5962,C,90.19,430,2026-06-24 01:38:16
5963,C,78.8,460,2026-06-24 01:38:20
5964,V,37.3,230,2026-06-24 01:38:24
5965,C,93.7,530,2026-06-24 01:38:29
5966,V,99.27,770,2026-06-24 01:38:31
5967,V,29.28,60,2026-06-24 01:38:34
5968,C,70.93,90,2026-06-24 01:38:35
5969,V,49.79,540,2026-06-24 01:38:38
5970,C,91.36,980,2026-06-24 01:38:41
5971,V,26.4,300,2026-06-24 01:38:46
5972,V,55.43,350,2026-06-24 01:38:47
5973,V,43.19,530,2026-06-24 01:38:49
5974,V,11.12,960,2026-06-24 01:38:52
5975,C,65.77,610,2026-06-24 01:38:55
5976,V,66.22,830,2026-06-24 01:38:58
5977,V,45.98,980,2026-06-24 01:39:00
5978,C,53.26,10,2026-06-24 01:39:04
5979,V,91.35,790,2026-06-24 01:39:07
5980,C,83.91,820,2026-06-24 01:39:08
5981,C,52.58,360,2026-06-24 01:39:13
5982,V,50.44,230,2026-06-24 01:39:17
5983,V,35.27,960,2026-06-24 01:39:21
5984,V,26.78,510,2026-06-24 01:39:23
5985,V,43.63,50,2026-06-24 01:39:26
5986,C,47.24,160,2026-06-24 01:39:28
5987,V,32.65,670,2026-06-24 01:39:31
5988,C,13.81,420,2026-06-24 01:39:35
5989,V,95.01,110,2026-06-24 01:39:40
5990,V,66.15,980,2026-06-24 01:39:41
5991,V,33.29,190,2026-06-24 01:39:42
5992,C,19.02,270,2026-06-24 01:39:46
5993,V,63.55,700,2026-06-24 01:39:49
5994,C,42.62,220,2026-06-24 01:39:54
5995,V,54.91,990,2026-06-24 01:39:58
5996,C,81.5,570,2026-06-24 01:40:00
5997,C,28.55,950,2026-06-24 01:40:05
5998,C,93.74,400,2026-06-24 01:40:08
5999,V,35.97,780,2026-06-24 01:40:11
6000,C,27.02,420,2026-06-24 01:40:14
6001,C,63.25,120,2026-06-24 01:40:17
6002,C,91.01,860,2026-06-24 01:40:19
6003,C,10.84,100,2026-06-24 01:40:23
6004,C,21.94,370,2026-06-24 01:40:24
6005,C,30.59,700,2026-06-24 01:40:25
6006,V,94.58,60,2026-06-24 01:40:30
6007,C,88.34,90,2026-06-24 01:40:32
6008,C,96.72,230,2026-06-24 01:40:33
6009,V,92.03,480,2026-06-24 01:40:37
6010,V,48.44,280,2026-06-24 01:40:40
6011,C,63.1,550,2026-06-24 01:40:43
6012,C,10.91,330,2026-06-24 01:40:45
6013,V,78.9,370,2026-06-24 01:40:50
6014,C,80.06,660,2026-06-24 01:40:54
6015,V,96.31,300,2026-06-24 01:40:57
6016,C,80.48,110,2026-06-24 01:41:01
6017,V,51.5,930,2026-06-24 01:41:03
6018,V,47.07,390,2026-06-24 01:41:08
6019,C,22.92,60,2026-06-24 01:41:12
6020,V,32.22,60,2026-06-24 01:41:17
6021,C,61.27,860,2026-06-24 01:41:19
6022,C,83.85,250,2026-06-24 01:41:24
6023,V,34.46,750,2026-06-24 01:41:29
6024,V,48.54,410,2026-06-24 01:41:33
6025,V,23.51,930,2026-06-24 01:41:34
6026,V,15.04,120,2026-06-24 01:41:39
6027,V,25.59,390,2026-06-24 01:41:44
6028,C,72.05,530,2026-06-24 01:41:47
6029,C,28.46,890,2026-06-24 01:41:49
6030,V,34.94,720,2026-06-24 01:41:50
6031,C,87.71,200,2026-06-24 01:41:52
6032,V,33.25,100,2026-06-24 01:41:57
6033,V,61.95,970,2026-06-24 01:41:59
6034,V,35.91,150,2026-06-24 01:42:02
6035,C,36.17,170,2026-06-24 01:42:06
6036,C,61.07,780,2026-06-24 01:42:08
6037,V,50.2,470,2026-06-24 01:42:12
6038,C,90.44,940,2026-06-24 01:42:15
6039,C,29.25,910,2026-06-24 01:42:17
6040,C,50.28,290,2026-06-24 01:42:20
6041,C,94.35,950,2026-06-24 01:42:24
6042,C,14.52,250,2026-06-24 01:42:29
6043,V,40.91,840,2026-06-24 01:42:31
6044,V,13.47,400,2026-06-24 01:42:32
6045,C,72.54,400,2026-06-24 01:42:33
6046,V,67.28,910,2026-06-24 01:42:34
6047,V,48.06,720,2026-06-24 01:42:38
6048,C,42.15,340,2026-06-24 01:42:41
6049,V,42.05,140,2026-06-24 01:42:45
6050,V,44.43,770,2026-06-24 01:42:49
6051,C,73.18,140,2026-06-24 01:42:53
6052,V,13.45,310,2026-06-24 01:42:57
6053,V,37.26,710,2026-06-24 01:43:00
6054,C,13.35,500,2026-06-24 01:43:01
6055,V,93.27,130,2026-06-24 01:43:05
6056,V,90.06,180,2026-06-24 01:43:10
6057,V,38.34,620,2026-06-24 01:43:14
6058,V,42.5,700,2026-06-24 01:43:17
6059,C,18.27,230,2026-06-24 01:43:21
6060,V,93.83,560,2026-06-24 01:43:25
6061,C,14.61,800,2026-06-24 01:43:29
6062,V,89.33,120,2026-06-24 01:43:33
6063,V,64.25,790,2026-06-24 01:43:34
6064,V,74.87,810,2026-06-24 01:43:38
6065,C,16.37,520,2026-06-24 01:43:43
6066,C,12.67,460,2026-06-24 01:43:46
6067,C,21.9,280,2026-06-24 01:43:47
6068,V,53.44,360,2026-06-24 01:43:51
6069,C,97.76,160,2026-06-24 01:43:56
6070,C,68.41,990,2026-06-24 01:44:00
6071,V,28.2,130,2026-06-24 01:44:03
6072,V,99.71,360,2026-06-24 01:44:04
6073,C,10.42,920,2026-06-24 01:44:06
6074,V,40.74,50,2026-06-24 01:44:09
6075,C,36.08,40,2026-06-24 01:44:13
6076,V,71.15,100,2026-06-24 01:44:16
6077,C,64.49,850,2026-06-24 01:44:18
6078,V,41.35,710,2026-06-24 01:44:20
6079,V,41.09,560,2026-06-24 01:44:24
6080,V,26.7,950,2026-06-24 01:44:26
6081,V,94.36,940,2026-06-24 01:44:29
6082,C,78.04,460,2026-06-24 01:44:33
6083,C,90.12,700,2026-06-24 01:44:34
6084,V,65.37,640,2026-06-24 01:44:35
6085,V,81.88,360,2026-06-24 01:44:37
6086,C,31.27,750,2026-06-24 01:44:39
6087,C,54.48,310,2026-06-24 01:44:43
6088,V,92.78,870,2026-06-24 01:44:46
6089,C,58.78,840,2026-06-24 01:44:50
6090,C,29.82,640,2026-06-24 01:44:53
6091,V,41.44,840,2026-06-24 01:44:55
6092,C,34.12,990,2026-06-24 01:45:00
6093,C,95.29,960,2026-06-24 01:45:03
6094,V,52.27,570,2026-06-24 01:45:07
6095,V,17.58,680,2026-06-24 01:45:11
6096,V,99.66,480,2026-06-24 01:45:13
6097,C,69.03,140,2026-06-24 01:45:15
6098,C,85.47,110,2026-06-24 01:45:20
6099,V,14.44,320,2026-06-24 01:45:25
6100,C,66.45,220,2026-06-24 01:45:30
6101,V,44.2,840,2026-06-24 01:45:31
6102,C,43.28,970,2026-06-24 01:45:35
6103,C,49.77,370,2026-06-24 01:45:36
6104,C,61.5,620,2026-06-24 01:45:39
6105,V,81.13,380,2026-06-24 01:45:43
6106,V,29.84,860,2026-06-24 01:45:44
6107,C,50.26,830,2026-06-24 01:45:48
6108,V,76.19,650,2026-06-24 01:45:53
6109,V,26.97,60,2026-06-24 01:45:55
6110,C,85.76,660,2026-06-24 01:45:56
6111,V,78.02,410,2026-06-24 01:46:00
6112,C,24.67,870,2026-06-24 01:46:05
6113,C,81.13,210,2026-06-24 01:46:08
6114,C,15.98,150,2026-06-24 01:46:09
6115,V,85.64,840,2026-06-24 01:46:10
6116,C,39.75,700,2026-06-24 01:46:15
6117,V,63.61,10,2026-06-24 01:46:19
6118,V,97.04,590,2026-06-24 01:46:22
6119,V,47.58,680,2026-06-24 01:46:25
6120,C,73.32,240,2026-06-24 01:46:28
6121,V,48.46,190,2026-06-24 01:46:29
6122,V,89.73,540,2026-06-24 01:46:33
6123,C,35.24,390,2026-06-24 01:46:35
6124,V,68.06,780,2026-06-24 01:46:36
6125,C,60.34,120,2026-06-24 01:46:38
6126,C,48.11,510,2026-06-24 01:46:42
6127,V,88.64,640,2026-06-24 01:46:47
6128,C,68.25,760,2026-06-24 01:46:50
6129,V,34.59,580,2026-06-24 01:46:52
6130,V,49.42,360,2026-06-24 01:46:57
6131,C,16.02,190,2026-06-24 01:47:02
6132,C,62.31,550,2026-06-24 01:47:03
6133,C,79.93,840,2026-06-24 01:47:06
6134,V,48.31,760,2026-06-24 01:47:11
6135,C,81.15,240,2026-06-24 01:47:16
6136,V,60.5,300,2026-06-24 01:47:21
6137,C,43.8,850,2026-06-24 01:47:22
6138,V,73.54,80,2026-06-24 01:47:25
6139,V,33.15,290,2026-06-24 01:47:27
6140,C,82.62,790,2026-06-24 01:47:31
6141,V,33.05,180,2026-06-24 01:47:32
6142,V,65.56,540,2026-06-24 01:47:35
6143,V,77.01,670,2026-06-24 01:47:36
6144,C,30.82,100,2026-06-24 01:47:41
6145,V,38.34,10,2026-06-24 01:47:42
6146,C,95.36,60,2026-06-24 01:47:43
6147,V,70.16,570,2026-06-24 01:47:44
6148,V,48.33,410,2026-06-24 01:47:47
6149,V,75.25,400,2026-06-24 01:47:52
6150,C,11.74,320,2026-06-24 01:47:54
6151,V,26.1,460,2026-06-24 01:47:59
6152,C,40.52,710,2026-06-24 01:48:01
6153,C,34.17,50,2026-06-24 01:48:04
6154,C,57.29,920,2026-06-24 01:48:07
6155,C,48.26,890,2026-06-24 01:48:09
6156,C,81.5,870,2026-06-24 01:48:12
6157,C,49.49,190,2026-06-24 01:48:13
6158,C,68.42,290,2026-06-24 01:48:17
6159,C,59.41,600,2026-06-24 01:48:20
6160,V,43.55,970,2026-06-24 01:48:21
6161,C,82.28,890,2026-06-24 01:48:22
6162,V,46.2,960,2026-06-24 01:48:26
6163,C,61.37,840,2026-06-24 01:48:30
6164,V,11.22,450,2026-06-24 01:48:33
6165,V,22.87,650,2026-06-24 01:48:34
6166,V,29.12,770,2026-06-24 01:48:39
6167,C,39.37,510,2026-06-24 01:48:44
6168,C,92.98,350,2026-06-24 01:48:46
6169,C,96.48,490,2026-06-24 01:48:51
6170,V,96.98,820,2026-06-24 01:48:55
6171,C,81.05,300,2026-06-24 01:48:57
6172,V,91.68,460,2026-06-24 01:49:00
6173,V,46.72,690,2026-06-24 01:49:04
6174,C,67.48,490,2026-06-24 01:49:07
6175,V,80.45,340,2026-06-24 01:49:10
6176,V,50.98,750,2026-06-24 01:49:12
6177,C,49.32,610,2026-06-24 01:49:13
6178,C,52.42,460,2026-06-24 01:49:15
6179,C,65.55,410,2026-06-24 01:49:17
6180,C,64.34,550,2026-06-24 01:49:18
6181,C,66.28,730,2026-06-24 01:49:19
6182,C,14.22,780,2026-06-24 01:49:23
6183,V,40.54,280,2026-06-24 01:49:27
6184,C,24.94,150,2026-06-24 01:49:32
6185,V,18.4,370,2026-06-24 01:49:34
6186,C,53.11,50,2026-06-24 01:49:36
6187,V,41.37,1000,2026-06-24 01:49:37
6188,V,59.0,90,2026-06-24 01:49:41
6189,C,11.39,140,2026-06-24 01:49:44
6190,V,72.04,30,2026-06-24 01:49:48
6191,C,65.75,310,2026-06-24 01:49:51
6192,C,22.96,580,2026-06-24 01:49:55
6193,V,89.38,540,2026-06-24 01:49:57
6194,C,66.85,70,2026-06-24 01:49:59
6195,C,64.29,840,2026-06-24 01:50:01
6196,V,85.83,90,2026-06-24 01:50:05
6197,V,23.11,610,2026-06-24 01:50:08
6198,V,74.93,270,2026-06-24 01:50:12
6199,V,46.26,600,2026-06-24 01:50:16
6200,C,85.57,900,2026-06-24 01:50:17
6201,C,44.87,630,2026-06-24 01:50:18
6202,C,17.5,950,2026-06-24 01:50:21
6203,V,79.78,880,2026-06-24 01:50:26
6204,V,93.86,960,2026-06-24 01:50:27
6205,V,54.94,100,2026-06-24 01:50:28
6206,C,47.71,860,2026-06-24 01:50:31
6207,V,33.84,990,2026-06-24 01:50:35
6208,V,32.81,710,2026-06-24 01:50:38
6209,C,59.73,450,2026-06-24 01:50:40
6210,C,75.4,870,2026-06-24 01:50:44
6211,C,28.53,530,2026-06-24 01:50:47
6212,V,58.25,310,2026-06-24 01:50:50
6213,V,76.78,150,2026-06-24 01:50:52
6214,V,15.58,950,2026-06-24 01:50:54
6215,C,67.98,170,2026-06-24 01:50:58
6216,V,63.67,720,2026-06-24 01:51:02
6217,C,90.55,70,2026-06-24 01:51:03
6218,V,55.33,320,2026-06-24 01:51:08
6219,C,66.02,440,2026-06-24 01:51:12
6220,V,65.58,530,2026-06-24 01:51:13
6221,V,73.93,730,2026-06-24 01:51:17
6222,V,25.54,410,2026-06-24 01:51:21
6223,C,12.25,470,2026-06-24 01:51:23
6224,C,73.42,750,2026-06-24 01:51:26
6225,V,17.86,260,2026-06-24 01:51:28
6226,V,47.27,970,2026-06-24 01:51:33
6227,C,52.91,940,2026-06-24 01:51:36
6228,V,26.5,660,2026-06-24 01:51:41
6229,C,83.7,370,2026-06-24 01:51:43
6230,C,37.41,80,2026-06-24 01:51:48
6231,C,88.09,620,2026-06-24 01:51:53
6232,V,17.18,490,2026-06-24 01:51:54
6233,V,90.67,920,2026-06-24 01:51:57
6234,C,66.46,630,2026-06-24 01:51:58
6235,V,15.38,30,2026-06-24 01:52:01
6236,C,46.94,930,2026-06-24 01:52:05
6237,C,43.63,850,2026-06-24 01:52:07
6238,C,11.95,380,2026-06-24 01:52:12
6239,C,66.61,690,2026-06-24 01:52:13
6240,C,92.24,820,2026-06-24 01:52:14
6241,C,23.61,800,2026-06-24 01:52:17
6242,V,74.1,660,2026-06-24 01:52:18
6243,C,23.07,930,2026-06-24 01:52:23
6244,V,78.03,410,2026-06-24 01:52:26
6245,C,59.22,400,2026-06-24 01:52:27
6246,C,88.37,90,2026-06-24 01:52:28
6247,V,99.19,810,2026-06-24 01:52:31
6248,C,92.11,180,2026-06-24 01:52:35
6249,C,74.08,830,2026-06-24 01:52:37
6250,C,85.37,440,2026-06-24 01:52:42
6251,C,62.43,170,2026-06-24 01:52:44
6252,C,87.25,200,2026-06-24 01:52:45
6253,C,64.29,970,2026-06-24 01:52:48
6254,C,15.82,530,2026-06-24 01:52:51
6255,V,47.03,490,2026-06-24 01:52:53
6256,V,90.86,220,2026-06-24 01:52:58
6257,C,95.06,940,2026-06-24 01:53:03
6258,V,72.04,30,2026-06-24 01:53:06
6259,C,20.6,660,2026-06-24 01:53:07
6260,C,97.64,190,2026-06-24 01:53:10
6261,V,40.92,580,2026-06-24 01:53:14
6262,V,43.13,160,2026-06-24 01:53:15
6263,V,74.34,810,2026-06-24 01:53:17
6264,C,83.77,730,2026-06-24 01:53:19
6265,V,80.58,300,2026-06-24 01:53:20
6266,V,33.39,30,2026-06-24 01:53:22
6267,V,11.04,660,2026-06-24 01:53:23
6268,C,95.1,800,2026-06-24 01:53:25
6269,V,45.9,900,2026-06-24 01:53:28
6270,V,92.4,280,2026-06-24 01:53:31
6271,C,17.87,560,2026-06-24 01:53:33
6272,V,17.31,790,2026-06-24 01:53:36
6273,C,87.49,540,2026-06-24 01:53:38
6274,C,72.34,690,2026-06-24 01:53:43
6275,V,61.24,740,2026-06-24 01:53:48
6276,C,93.56,470,2026-06-24 01:53:50
6277,V,70.85,80,2026-06-24 01:53:55
6278,C,35.92,430,2026-06-24 01:53:56
6279,C,34.57,560,2026-06-24 01:53:57
6280,V,72.09,430,2026-06-24 01:54:00
6281,C,55.02,940,2026-06-24 01:54:05
6282,C,31.4,680,2026-06-24 01:54:09
6283,V,77.62,990,2026-06-24 01:54:14
6284,V,57.44,460,2026-06-24 01:54:17
6285,V,79.92,450,2026-06-24 01:54:18
6286,C,65.54,570,2026-06-24 01:54:19
6287,V,91.34,750,2026-06-24 01:54:21
6288,V,85.55,350,2026-06-24 01:54:26
6289,V,20.97,990,2026-06-24 01:54:29
6290,C,26.89,480,2026-06-24 01:54:32
6291,V,17.01,920,2026-06-24 01:54:34
6292,C,38.14,400,2026-06-24 01:54:37
6293,C,16.98,330,2026-06-24 01:54:39
6294,V,89.85,150,2026-06-24 01:54:44
6295,V,29.0,90,2026-06-24 01:54:49
6296,V,49.72,640,2026-06-24 01:54:53
6297,V,36.28,790,2026-06-24 01:54:58
6298,V,18.35,580,2026-06-24 01:54:59
6299,C,57.91,230,2026-06-24 01:55:03
6300,C,29.76,590,2026-06-24 01:55:08
6301,V,14.4,970,2026-06-24 01:55:13
6302,V,51.1,90,2026-06-24 01:55:17
6303,V,86.83,790,2026-06-24 01:55:22
6304,C,88.27,50,2026-06-24 01:55:23
6305,C,64.38,460,2026-06-24 01:55:25
6306,V,79.58,230,2026-06-24 01:55:26
6307,C,39.75,680,2026-06-24 01:55:31
6308,C,88.37,760,2026-06-24 01:55:36
6309,V,93.64,800,2026-06-24 01:55:40
6310,V,27.43,140,2026-06-24 01:55:41
6311,C,19.7,910,2026-06-24 01:55:46
6312,C,93.47,570,2026-06-24 01:55:51
6313,V,78.02,350,2026-06-24 01:55:54
6314,V,85.41,310,2026-06-24 01:55:55
6315,C,12.39,530,2026-06-24 01:56:00
6316,C,59.18,600,2026-06-24 01:56:02
6317,C,26.62,900,2026-06-24 01:56:07
6318,C,61.47,210,2026-06-24 01:56:11
6319,C,82.49,940,2026-06-24 01:56:15
6320,V,85.94,120,2026-06-24 01:56:20
6321,V,50.18,340,2026-06-24 01:56:22
6322,V,43.75,300,2026-06-24 01:56:25
6323,V,73.14,30,2026-06-24 01:56:27
6324,V,95.91,180,2026-06-24 01:56:32
6325,V,22.61,290,2026-06-24 01:56:35
6326,V,19.07,680,2026-06-24 01:56:40
6327,C,52.95,90,2026-06-24 01:56:44
6328,V,26.49,650,2026-06-24 01:56:46
6329,V,39.94,260,2026-06-24 01:56:50
6330,V,87.93,130,2026-06-24 01:56:55
6331,C,12.37,990,2026-06-24 01:56:58
6332,C,76.76,430,2026-06-24 01:57:01
6333,V,88.62,20,2026-06-24 01:57:03
6334,C,12.84,760,2026-06-24 01:57:08
6335,V,68.22,410,2026-06-24 01:57:12
6336,V,46.04,90,2026-06-24 01:57:16
6337,C,61.12,530,2026-06-24 01:57:21
6338,V,13.14,370,2026-06-24 01:57:25
6339,V,37.63,960,2026-06-24 01:57:29
6340,C,47.24,910,2026-06-24 01:57:30
6341,V,34.95,170,2026-06-24 01:57:33
6342,C,88.26,600,2026-06-24 01:57:38
6343,V,48.78,630,2026-06-24 01:57:41
6344,V,47.91,610,2026-06-24 01:57:46
6345,C,87.62,740,2026-06-24 01:57:50
6346,C,87.34,380,2026-06-24 01:57:54
6347,C,15.77,200,2026-06-24 01:57:56
6348,C,43.26,570,2026-06-24 01:58:00
6349,V,85.86,130,2026-06-24 01:58:05
6350,C,30.14,890,2026-06-24 01:58:09
6351,V,96.25,330,2026-06-24 01:58:13
6352,C,41.15,260,2026-06-24 01:58:16
6353,C,89.45,600,2026-06-24 01:58:20
6354,V,11.11,80,2026-06-24 01:58:21
6355,V,82.32,840,2026-06-24 01:58:24
6356,C,19.69,740,2026-06-24 01:58:27
6357,C,51.19,340,2026-06-24 01:58:31
6358,C,84.61,560,2026-06-24 01:58:33
6359,V,72.41,550,2026-06-24 01:58:34
6360,V,23.78,620,2026-06-24 01:58:38
6361,V,22.45,80,2026-06-24 01:58:41
6362,C,50.5,260,2026-06-24 01:58:42
6363,V,84.4,610,2026-06-24 01:58:44
6364,V,81.67,550,2026-06-24 01:58:47
6365,C,83.33,210,2026-06-24 01:58:51
6366,V,25.46,480,2026-06-24 01:58:56
6367,C,62.69,810,2026-06-24 01:59:01
6368,C,65.24,660,2026-06-24 01:59:05
6369,V,30.93,210,2026-06-24 01:59:07
6370,C,86.0,840,2026-06-24 01:59:11
6371,V,19.26,400,2026-06-24 01:59:16
6372,V,82.41,160,2026-06-24 01:59:21
6373,C,28.37,640,2026-06-24 01:59:25
6374,V,24.54,250,2026-06-24 01:59:29
6375,C,30.25,610,2026-06-24 01:59:30
6376,C,24.83,890,2026-06-24 01:59:31
6377,V,31.63,30,2026-06-24 01:59:36
6378,V,39.03,40,2026-06-24 01:59:40
6379,C,31.96,490,2026-06-24 01:59:44
6380,V,15.4,50,2026-06-24 01:59:49
6381,C,36.81,140,2026-06-24 01:59:54
6382,V,61.86,740,2026-06-24 01:59:59
6383,V,48.39,500,2026-06-24 02:00:01
6384,C,72.83,780,2026-06-24 02:00:05
6385,V,12.81,780,2026-06-24 02:00:07
6386,C,72.64,430,2026-06-24 02:00:08
6387,C,83.52,280,2026-06-24 02:00:10
6388,V,80.88,70,2026-06-24 02:00:14
6389,C,34.31,210,2026-06-24 02:00:17
6390,C,61.49,250,2026-06-24 02:00:19
6391,V,67.7,740,2026-06-24 02:00:20
6392,C,29.16,50,2026-06-24 02:00:25
6393,C,71.99,680,2026-06-24 02:00:29
6394,V,81.46,350,2026-06-24 02:00:33
6395,V,78.96,60,2026-06-24 02:00:38
6396,C,27.77,150,2026-06-24 02:00:42
6397,V,26.78,540,2026-06-24 02:00:46
6398,C,40.21,780,2026-06-24 02:00:47
6399,V,81.57,70,2026-06-24 02:00:48
6400,V,48.45,520,2026-06-24 02:00:52
6401,C,98.02,880,2026-06-24 02:00:54
6402,C,79.57,330,2026-06-24 02:00:57
6403,C,39.87,120,2026-06-24 02:00:58
6404,V,38.72,320,2026-06-24 02:01:00
6405,V,78.35,520,2026-06-24 02:01:01
6406,C,40.4,170,2026-06-24 02:01:03
6407,V,62.42,850,2026-06-24 02:01:06
6408,V,38.29,580,2026-06-24 02:01:08
6409,V,38.18,140,2026-06-24 02:01:10
6410,C,61.37,40,2026-06-24 02:01:14
6411,V,28.04,620,2026-06-24 02:01:15
6412,C,60.39,960,2026-06-24 02:01:17
6413,V,12.27,950,2026-06-24 02:01:20
6414,V,46.31,420,2026-06-24 02:01:25
6415,C,40.37,870,2026-06-24 02:01:28
6416,V,15.81,950,2026-06-24 02:01:33
6417,C,35.17,50,2026-06-24 02:01:37
6418,V,42.05,940,2026-06-24 02:01:39
6419,V,73.79,70,2026-06-24 02:01:43
6420,C,88.76,790,2026-06-24 02:01:44
6421,V,48.68,50,2026-06-24 02:01:46
6422,C,87.63,890,2026-06-24 02:01:50
6423,V,75.06,400,2026-06-24 02:01:52
6424,C,98.02,30,2026-06-24 02:01:56
6425,V,63.04,360,2026-06-24 02:01:58
6426,C,52.77,600,2026-06-24 02:02:03
6427,C,19.18,20,2026-06-24 02:02:05
6428,V,21.68,970,2026-06-24 02:02:06
6429,C,33.05,490,2026-06-24 02:02:10
6430,C,10.6,610,2026-06-24 02:02:13
6431,C,53.5,230,2026-06-24 02:02:16
6432,V,98.58,700,2026-06-24 02:02:20
6433,C,26.97,300,2026-06-24 02:02:21
6434,C,80.1,910,2026-06-24 02:02:26
6435,V,85.52,600,2026-06-24 02:02:27
6436,C,38.03,700,2026-06-24 02:02:30
6437,C,45.31,750,2026-06-24 02:02:34
6438,V,87.04,290,2026-06-24 02:02:36
6439,V,47.77,600,2026-06-24 02:02:41
6440,V,75.15,710,2026-06-24 02:02:45
6441,V,94.53,690,2026-06-24 02:02:50
6442,C,45.57,240,2026-06-24 02:02:51
6443,V,34.05,110,2026-06-24 02:02:53
6444,C,88.28,860,2026-06-24 02:02:56
6445,V,59.41,950,2026-06-24 02:02:58
6446,V,10.29,690,2026-06-24 02:03:02
6447,V,49.17,100,2026-06-24 02:03:06
6448,C,67.48,990,2026-06-24 02:03:10
6449,V,38.82,240,2026-06-24 02:03:13
6450,C,26.74,70,2026-06-24 02:03:15
6451,V,75.0,290,2026-06-24 02:03:20
6452,V,29.81,520,2026-06-24 02:03:24
6453,C,52.15,310,2026-06-24 02:03:29
6454,C,78.1,770,2026-06-24 02:03:31
6455,V,47.1,150,2026-06-24 02:03:32
6456,C,44.14,490,2026-06-24 02:03:34
6457,V,13.13,580,2026-06-24 02:03:39
6458,C,62.81,100,2026-06-24 02:03:41
6459,V,79.64,380,2026-06-24 02:03:42
6460,V,99.56,590,2026-06-24 02:03:45
6461,V,60.84,110,2026-06-24 02:03:46
6462,C,98.36,1000,2026-06-24 02:03:47
6463,C,68.76,260,2026-06-24 02:03:49
6464,V,84.68,980,2026-06-24 02:03:52
6465,C,35.4,790,2026-06-24 02:03:56
6466,V,43.82,690,2026-06-24 02:04:00
6467,V,25.67,480,2026-06-24 02:04:02
6468,C,95.08,40,2026-06-24 02:04:07
6469,C,97.79,60,2026-06-24 02:04:10
6470,C,18.32,570,2026-06-24 02:04:11
6471,V,43.89,190,2026-06-24 02:04:12
6472,V,25.05,710,2026-06-24 02:04:13
6473,V,23.02,780,2026-06-24 02:04:17
6474,V,42.5,640,2026-06-24 02:04:21
6475,C,45.21,470,2026-06-24 02:04:24
6476,V,45.33,940,2026-06-24 02:04:25
6477,C,72.15,860,2026-06-24 02:04:30
6478,V,47.59,180,2026-06-24 02:04:31
6479,V,90.53,400,2026-06-24 02:04:35
6480,C,99.43,840,2026-06-24 02:04:37
6481,C,94.15,140,2026-06-24 02:04:42
6482,V,51.61,290,2026-06-24 02:04:47
6483,V,59.82,860,2026-06-24 02:04:48
6484,V,18.73,430,2026-06-24 02:04:51
6485,C,84.62,540,2026-06-24 02:04:56
6486,V,10.42,630,2026-06-24 02:05:00
6487,C,51.14,850,2026-06-24 02:05:01
6488,C,86.66,940,2026-06-24 02:05:06
6489,C,44.46,950,2026-06-24 02:05:09
6490,V,50.93,350,2026-06-24 02:05:12
6491,C,76.59,200,2026-06-24 02:05:15
6492,C,73.95,350,2026-06-24 02:05:16
6493,V,53.72,160,2026-06-24 02:05:21
6494,C,53.19,40,2026-06-24 02:05:24
6495,C,77.48,910,2026-06-24 02:05:27
6496,V,28.22,530,2026-06-24 02:05:31
6497,C,89.14,380,2026-06-24 02:05:33
6498,V,91.01,550,2026-06-24 02:05:38
6499,C,26.97,170,2026-06-24 02:05:41
6500,C,31.75,290,2026-06-24 02:05:45
6501,C,75.48,270,2026-06-24 02:05:47
6502,C,94.18,630,2026-06-24 02:05:50
6503,C,66.55,110,2026-06-24 02:05:52
6504,C,23.73,950,2026-06-24 02:05:55
6505,V,19.34,760,2026-06-24 02:05:58
6506,V,94.29,800,2026-06-24 02:06:02
6507,C,46.94,400,2026-06-24 02:06:06
6508,V,62.67,1000,2026-06-24 02:06:10
6509,V,76.99,350,2026-06-24 02:06:13
6510,V,94.51,760,2026-06-24 02:06:18
6511,C,42.38,240,2026-06-24 02:06:21
6512,C,37.33,290,2026-06-24 02:06:26
6513,C,57.39,40,2026-06-24 02:06:31
6514,C,70.02,230,2026-06-24 02:06:32
6515,C,81.67,190,2026-06-24 02:06:37
6516,C,21.39,40,2026-06-24 02:06:38
6517,V,10.9,510,2026-06-24 02:06:42
6518,V,80.59,440,2026-06-24 02:06:44
6519,C,88.54,890,2026-06-24 02:06:49
6520,C,77.48,190,2026-06-24 02:06:50
6521,C,85.78,360,2026-06-24 02:06:52
6522,V,17.75,500,2026-06-24 02:06:56
6523,V,95.9,720,2026-06-24 02:07:00
